Node,SimClock,CoordX,CoordY,waitTime,clusterHeight,avgCluster, avgNodesPerCluster, FreeBufferSpacePercent, reward, iteration
p11,2047.4999999992333,2734.6263952674917,248.42348757979406,2100.0,0.95,2.0,1.0,13.22064,-0.48846976,1
p9,2050.199999999231,2736.5171166965783,276.54142288284453,2000.0,0.95,2.0,1.0,38.271460000000005,-0.0876566399999999,1
w75,2053.399999999228,2538.973707223604,1757.6530300098245,2000.0,1.0,2.0,1.0,19.96464,-0.38056576,1
w61,2053.7999999992276,3382.5746059015146,2074.7589290633664,1900.0,1.05,2.0,1.0,19.64422,-0.38569247999999995,1
t95,2057.3999999992243,2539.574842560087,1764.8287894337493,1900.0,1.05,2.0,1.5,1.9964639999999998,-1.0,1
c33,2057.799999999224,3387.1948613578174,2085.8648563389506,2100.0,1.05,2.0,1.0,19.64422,-0.38569247999999995,1
c31,2063.9999999992183,1915.2586058316617,739.2063563313258,2100.0,1.05,2.0,1.0,10.93358,-1.5,1
c57,2066.299999999216,1892.5235968672337,739.8036489073156,2100.0,1.0,2.0,1.5,10.93358,-1.0,1
p5,2079.0999999992046,1689.2301220781872,1269.3537128781234,2000.0,0.95,1.0,2.0,18.4402,-0.4049568,1
w85,2082.3999999992016,2016.8577379561577,1107.1259130830704,2100.0,1.05,2.0,1.0,34.25252,-0.15195967999999999,1
c49,2085.7999999991985,2034.6228375013325,1094.4688211565324,2000.0,0.95,3.0,1.3333333333333333,16.752200000000002,0.06803520000000007,1
w81,2099.0999999991864,2674.8114086416044,970.301380184869,1900.0,0.95,2.0,1.0,11.75372,-1.5,1
t92,2101.499999999184,2665.4044656824726,970.881371724525,2100.0,0.95,2.0,1.0,2.70834,-1.5,1
w67,2105.6999999991804,2729.6336570329304,966.8520399518251,2000.0,0.95,2.0,1.0,11.61218,-1.5,1
p8,2107.4999999991787,1446.7597316322604,735.4378216853005,1900.0,0.95,2.0,1.0,45.056200000000004,0.020899200000000118,1
w64,2111.499999999175,1421.9283779566665,734.4269331164787,2100.0,1.0,2.0,1.0,19.11974,-0.39408416,1
c47,2116.4999999991705,4032.151502674241,1157.9176304804396,1900.0,1.05,2.0,1.0,11.6008,-1.5,1
w72,2117.4999999991696,2850.062290034461,2085.422652916748,1900.0,0.95,2.0,1.0,47.652319999999996,0.06243712000000001,1
c36,2118.9999999991683,4012.548354759015,1168.1853559326257,2000.0,0.95,2.0,1.0,11.6008,-1.5,1
t91,2119.9999999991674,2856.3593850944053,2082.814802734023,1900.0,1.0,2.0,1.0,4.372052,-1.5,1
c32,2142.399999999147,1390.4504349194463,1422.6801018153603,2100.0,1.0,2.0,1.0,15.47086,-0.45246624,1
p29,2171.3999999991206,1678.7136678371667,1182.8058068489504,2000.0,0.95,2.0,1.0,34.2147,-0.1525648,1
w69,2175.199999999117,1786.6336495439784,402.75330468760677,2000.0,1.0,2.0,1.0,10.38602,-1.5,1
w82,2177.399999999115,1799.2037303798522,428.0840266395998,2000.0,0.95,2.0,1.0,10.38602,-1.5,1
t90,2188.8999999991047,2796.867791853873,2107.4331330720147,2000.0,1.0,2.0,1.0,2.39382,-1.5,1
p22,2199.499999999095,2366.2118067380625,1233.2277936756009,1900.0,0.95,2.0,1.0,12.99614,-0.49206176,1
p13,2202.999999999092,2493.550825456204,1139.776683687793,1900.0,0.95,1.0,2.0,19.52916,-0.38753343999999995,1
w65,2204.3999999990906,2158.67568182388,1987.143263631979,2100.0,0.95,2.0,1.0,30.81126,-0.20701983999999996,1
c53,2208.299999999087,2149.5039198837144,1974.4527015072383,1900.0,0.95,2.0,1.0,19.36244,-0.39020096,1
c51,2213.1999999990826,2924.6570967806383,948.6406993420458,1900.0,0.95,1.0,2.0,0.0,-1.5,1
c37,2234.899999999063,1386.1792384774621,1425.3607481062002,1900.0,0.95,2.0,1.0,18.56342,-0.40298528,1
w74,2248.3999999990506,2122.9188280127983,2209.852066783924,1900.0,1.05,2.0,1.0,17.83838,-0.41458592,1
w84,2250.999999999048,1162.5317426253632,1470.9119317532989,1900.0,1.0,2.0,1.0,17.7845,-0.415448,1
p16,2260.6999999990394,3141.0718638813646,1047.7843603842628,1900.0,0.95,2.0,1.0,14.75076,-0.46398784000000004,1
w88,2268.699999999032,2692.344255919425,959.4753158974502,2100.0,1.0,2.0,1.0,19.827939999999998,-0.38275296,1
c43,2272.7999999990284,2699.140497638491,968.7897671732445,2000.0,0.95,2.0,1.0,19.827939999999998,-0.38275296,1
w77,2321.799999998984,1540.150308662837,312.9485172506558,2100.0,1.05,2.0,1.0,17.6737,-0.4172208,1
w79,2325.4999999989805,1527.0113341663812,334.99983067794216,1900.0,1.0,2.0,1.0,17.6737,-0.4172208,1
p24,2342.699999998965,1612.1124901043393,1863.8595294953473,2100.0,0.95,2.0,1.0,17.081,-0.426704,1
p21,2346.2999999989615,1611.8185694587173,1836.9581294818458,1900.0,1.0,2.0,1.0,17.081,-0.426704,1
w60,2389.3999999989223,1118.001122508864,1478.8985689099243,1900.0,1.05,2.0,1.0,19.6783,-0.38514719999999997,1
w87,2397.599999998915,3253.859233479811,154.76548908177102,1900.0,0.95,2.0,1.0,11.9734,-1.5,1
w71,2409.399999998904,1063.002216973879,707.1376280379724,2000.0,1.05,2.0,1.0,13.86214,-0.47820576,1
p26,2426.3999999988887,1042.2246965057764,2065.64483702437,2100.0,1.05,2.0,1.0,26.9592,-0.26865279999999997,1
w63,2432.9999999988827,1868.893717859457,1305.3542302382025,2000.0,0.95,2.0,1.0,13.21734,-0.48852256,1
t93,2452.0,4098.592016307218,1186.0996490180376,2100.0,0.95,1.0,2.0,1.9718240000000002,-1.5,1
p20,2494.099999998827,2791.1831843507334,1065.831859085391,2100.0,0.95,2.0,1.0,45.77234,0.03235743999999996,1
c54,2504.8999999988173,1686.9656287737685,1923.900255247964,2000.0,0.95,2.0,1.0,12.52816,-0.49954944,1
w76,2629.0,1587.6409532373193,1509.1856336375129,2100.0,1.0,1.0,2.0,12.1419,-1.5,1
c58,2948.5999999984138,1207.0037769368525,1754.407966196596,2100.0,1.05,2.0,1.0,34.84642,-0.14245727999999996,1
w78,3083.0,3702.4808743819767,1379.6264848307983,2000.0,1.0,1.0,2.0,12.052100000000001,-1.5,1
c59,3147.299999998233,2599.27265894413,875.2476413175464,2100.0,0.95,2.0,1.0,14.893999999999998,-0.461696,1
c45,3150.2999999982303,2580.2346830386778,881.226657485523,1900.0,1.05,2.0,1.0,14.893999999999998,-0.461696,1
p1,3337.1999999980603,2493.544398182249,1139.644690930489,1900.0,1.05,2.0,1.0,10.604700000000001,-1.5,1
c35,3517.3999999978964,2670.7054554370034,505.41028415776873,1900.0,0.95,2.0,1.0,18.451999999999998,-0.404768,1
w68,3527.0,3394.7602514847886,1124.29779114003,2100.0,1.0,2.0,1.0,15.74788,-0.44803392,1
p6,3530.2999999978847,3398.790157470447,1118.6839157765357,2100.0,1.05,2.0,1.0,15.74788,-0.44803392,1
c40,3547.599999997869,1895.9128120363532,2313.8572049279605,2000.0,0.95,1.0,2.0,11.76182,-1.5,1
c44,3643.0,2241.9798886226336,817.528788030521,2000.0,1.0,1.0,2.0,13.12762,-0.48995807999999996,1
p28,3711.8999999977195,2513.846051407253,1108.6588208219825,2100.0,1.0,2.0,1.0,14.0439,-0.4752976,1
p0,3902.2999999975464,3657.7218702898103,970.9479159081576,1900.0,1.05,1.5,1.5,29.810480000000002,0.27696768,2
p10,3968.899999997486,2212.0677382818585,1057.3870101229713,2000.0,1.05,2.0,1.0,32.50286,-0.17995424,2
p27,3975.39999999748,1137.035432667414,1566.7043799402807,2100.0,1.0,2.0,1.0,13.21958,-0.48848672,1
p18,3978.1999999974773,1134.733783950386,1540.9869610243975,2000.0,0.95,2.0,1.0,13.21958,-0.48848672,1
c48,4000.0999999974574,2941.416673480526,953.0477694513784,1900.0,0.95,2.0,1.0,79.44152,0.1446784000000001,2
w86,4000.0999999974574,3089.993514439573,1074.4228245487534,2000.0,1.0,1.0,2.0,12.50732,-0.49988288000000003,2
w80,4003.3999999974544,3103.897060192384,1073.5115147240695,2100.0,1.0,1.0,2.0,15.81034,-0.44703455999999997,1
p19,4020.5999999974388,3383.5133065542846,1251.4440031246631,2000.0,0.95,2.0,1.0,13.1019,-0.4903696,1
c46,4023.399999997436,3398.6776829596865,1261.3966129392254,2000.0,1.05,2.0,1.0,70.11026,0.42176416000000017,2
t91,4028.6999999974314,2229.7197219741647,1059.2298171527298,1800.0,0.95,2.0,1.0,6.157526,-1.5,2
c47,4042.8999999974185,1681.9844920794658,1927.3568411708225,1800.0,1.1,2.0,1.0,11.6008,-1.5,2
p9,4056.0999999974065,2583.750573557663,684.4583548360774,2000.0,0.9,2.0,1.0,66.19284,0.3590854400000003,2
c30,4062.299999997401,2280.140534080169,1993.5421813892665,1800.0,0.95,2.0,1.0,43.722080000000005,-4.46719999999845E-4,2
t94,4063.2999999974,1863.445909872668,557.5464416738337,1900.0,0.95,1.5,1.5,3.149412,-1.0,2
t95,4070.0999999973938,1757.0362137816846,332.0729670319706,1800.0,1.05,2.0,1.25,4.4820400000000005,-1.0,2
w61,4094.6999999973714,2302.590618931339,1886.939733385377,2000.0,1.1,2.0,1.0,19.64422,-0.38569247999999995,2
w72,4098.89999999738,1159.5254474565047,1871.0039411567282,1900.0,0.95,2.0,1.0,89.98736000000001,-1.5,2
c52,4100.799999997387,2616.6066167381714,973.8900366713339,2000.0,0.95,2.0,1.0,32.17976,-0.18512383999999998,2
c50,4104.3999999974,2550.741045063653,723.894310964277,2000.0,0.95,2.0,1.0,67.78134,0.3845014400000002,2
p13,4107.499999997412,2581.3137208112885,692.0346976830382,1900.0,1.0,1.5,1.5,19.52916,0.11246656000000005,2
w75,4122.5999999974665,2651.6063340123333,91.07679785313351,1900.0,1.0,2.0,1.0,38.41664,-0.08533375999999998,2
c39,4124.899999997475,604.1078785844536,1513.586969972903,2000.0,1.05,1.5,1.5,50.20104,0.6032166400000001,2
c53,4126.29999999748,2649.125969265664,71.50616270433876,2000.0,0.95,2.0,1.0,53.79821999999999,0.16077151999999995,2
c41,4135.999999997515,1248.7796467829303,1714.118421208903,2000.0,1.05,1.5,1.5,12.545799999999998,7.327999999999779E-4,2
p5,4136.299999997516,1836.7790469569284,1235.0876525989324,1900.0,0.95,1.5,1.5,34.86504,0.3578406400000001,2
p3,4138.599999997525,444.23114992063984,1527.6743684462197,1900.0,1.05,1.5,1.5,12.79186,0.004669759999999995,2
w66,4139.599999997528,1669.2452456837293,644.0749939154094,1900.0,0.95,1.5,1.5,32.4223,0.3187568,2
w62,4140.399999997531,1694.173440819435,743.7568724654417,2200.0,1.05,2.0,1.0,13.572500000000002,-0.48284,2
c51,4141.999999997537,1962.7052564475362,730.2318162488631,1900.0,0.9,1.5,1.5,31.40508,0.30248128,2
p25,4152.799999997576,1012.9827321167421,1952.6076620297335,2000.0,1.05,2.0,1.0,47.848980000000005,0.06558368000000003,2
c55,4160.599999997605,2964.357622805627,951.5701496260186,2100.0,0.9,2.0,1.0,49.44562,0.09112991999999998,2
c31,4164.0999999976175,1027.2068838768398,1942.415720864234,2200.0,1.1,2.0,1.0,22.21476,-0.34456384,2
w83,4165.599999997623,2388.8034811667812,2181.5805030946526,2100.0,0.9,1.5,1.5,30.96976,0.29551616,2
c49,4174.899999997657,942.904028711226,2002.8207105196889,1900.0,0.9,2.5,1.1666666666666665,56.237,0.6997920000000002,2
w73,4179.399999997673,1491.4315444960384,1591.5400973224755,2000.0,0.95,2.0,1.0,40.34332,-0.05450687999999998,2
w69,4180.099999997676,3100.897330976066,942.5155636881273,2100.0,0.95,1.5,1.5,27.618,0.241888,2
p23,4181.499999997681,1474.9158398008126,1567.8879999418903,2100.0,0.95,2.0,1.0,10.46514,-1.5,1
t90,4188.999999997708,2743.846721528098,965.9488524002954,1900.0,1.05,2.0,1.0,2.39382,-1.5,2
t92,4201.599999997754,1986.1093477183022,748.7986176125705,2000.0,0.95,1.5,1.5,3.869558,-1.0,2
c57,4206.6999999977725,1317.4661592762245,730.0583832524653,2200.0,1.0,2.0,1.25,21.3019,0.14083039999999997,2
p29,4211.299999997789,3205.2425912725726,1051.8149184874974,1900.0,1.0,1.5,1.5,50.99646,0.6159433599999999,2
w64,4211.59999999779,1675.5771521112172,743.3783087200482,2200.0,1.05,2.0,1.0,50.659940000000006,0.11055904000000005,2
w74,4213.199999997796,2869.0123690312575,1133.1953199057905,1800.0,1.05,2.0,1.0,17.83838,-0.41458592,2
w82,4230.399999997859,1891.444135489528,613.1610826463658,1900.0,0.95,2.0,1.0,23.9665,-0.316536,2
p11,4265.7999999979875,1974.822289481059,1169.3527639723359,2100.0,1.0,2.0,1.0,25.46084,-0.29262656,2
c43,4276.899999998028,3461.694341779963,1021.6713295739517,2000.0,0.9,2.0,1.0,19.827939999999998,-0.38275296,2
w60,4289.499999998074,2063.743024232006,1563.9847486304898,2000.0,1.0,2.0,1.0,36.22788,-0.12035391999999995,2
w89,4292.899999998086,2059.2172168667757,1557.5433788756134,2000.0,1.05,2.0,1.0,16.54958,-0.43520672,1
w84,4297.599999998103,2457.753355222548,1572.904495881091,2000.0,0.95,2.0,1.0,17.7845,-0.415448,2
w70,4303.999999998126,3608.2640135948095,1238.1270898415844,2200.0,1.0,1.5,1.5,11.19458,-1.0,2
p16,4306.299999998135,3632.1772943789265,1253.8206248599781,1900.0,0.95,2.0,1.0,25.94534,-0.28487456,2
c37,4325.899999998206,914.4880088673623,1494.833587329474,1900.0,0.95,2.0,1.0,92.28880000000001,-1.5,2
c42,4327.599999998212,1970.0495814494448,1727.1438872505903,2000.0,1.05,2.0,1.0,29.8701,-0.2220784,2
w87,4335.599999998241,3752.9662665512287,1008.1607756098427,1900.0,0.9,2.0,1.0,11.9734,-1.5,2
w67,4337.399999998248,1147.5053788140533,712.0683239797341,2000.0,1.0,1.5,1.5,19.75312,0.11604991999999997,2
c38,4338.0999999982505,2479.782276932368,940.72724018039,2100.0,0.9,2.0,1.0,56.59998,0.20559968000000017,2
c34,4339.899999998257,1162.4396354422524,713.6564776988263,2100.0,1.0,1.0,2.0,11.61218,-1.5,1
c36,4347.599999998285,2446.007308834914,1605.7937602447555,2000.0,0.95,2.0,1.0,60.40304,0.2664486399999999,2
w65,4423.09999999856,2707.38882006888,2144.4571712742713,2100.0,0.9,2.0,1.0,30.81126,-0.20701983999999996,2
w79,4424.999999998567,1956.859680871471,1672.2492514290154,1900.0,0.95,2.0,1.0,35.3411,-0.1345424,2
c33,4424.999999998567,649.8320858062573,1509.5641096985717,2100.0,1.05,1.5,1.5,48.139559999999996,0.57023296,2
w85,4480.099999998767,2403.476197312059,1332.4703122024514,2100.0,1.05,2.0,1.0,34.25252,-0.15195967999999999,2
p26,4526.3999999989355,2312.0027679088544,993.8494236051281,2200.0,1.05,2.0,1.0,62.422180000000004,0.29875488000000017,2
t93,4552.099999999029,2083.6626359447846,871.0900260171593,2200.0,0.9,1.0,2.0,3.2731839999999996,-1.5,2
w88,4557.499999999049,1810.6167257088264,1347.5959563827655,2000.0,1.05,2.0,1.0,19.827939999999998,-0.38275296,2
p22,4578.399999999125,1885.6204667308461,2317.2237649272442,1900.0,0.95,2.0,1.0,12.99614,-0.49206176,2
w77,4638.999999999345,1823.5325549026384,2244.035364816997,2100.0,1.05,2.0,1.0,17.6737,-0.4172208,2
p24,4647.099999999375,1170.8485971306945,2456.113914004053,2100.0,0.9,2.0,1.0,35.4977,-0.1320367999999999,2
c54,4677.899999999487,1642.4443874844424,981.1759582568487,2000.0,0.95,2.0,1.0,61.15504000000001,0.27848064000000017,2
c32,4690.999999999534,2505.900617875832,1303.931554878873,2000.0,0.95,2.0,1.0,48.755880000000005,0.08009408000000007,2
p17,4757.699999999777,2962.256823722807,2037.7132262078678,2200.0,0.95,2.0,1.0,43.97038,0.003526080000000098,2
w76,4841.900000000083,1848.4671816630855,527.3596334083337,2100.0,1.0,1.5,1.5,31.65964,0.30655424000000003,2
p2,4855.7000000001335,1175.1701151364193,1468.6434239583075,2100.0,1.0,2.0,1.0,11.36842,-1.5,1
w71,4925.200000000386,3214.498961875468,214.9373211649137,2000.0,1.1,2.0,1.0,13.86214,-0.47820576,2
w63,4990.300000000623,1096.1847997471812,1945.927903327021,2000.0,0.95,2.0,1.0,39.67348,-0.06522431999999995,2
w81,5018.300000000725,1739.3415179985902,2005.141536743129,1800.0,1.0,2.0,1.0,46.42428,0.04278848000000002,2
p20,5030.300000000769,3191.3886602255366,601.0296815758086,2000.0,1.0,1.5,1.5,64.37398,0.8299836800000002,2
c58,5094.800000001003,1832.0601144777747,2226.289025620734,2100.0,1.1,2.0,1.0,46.44722,0.04315552,2
c45,5120.200000001096,3855.1288436451478,1335.4874506833676,1800.0,1.1,1.5,1.5,0.0,-1.0,2
w78,5138.0000000011605,2933.8549298966486,953.5348191403708,1900.0,0.95,1.5,1.5,12.052100000000001,-1.0,2
c59,5315.200000001805,2076.6595804143767,2583.34422977108,2000.0,0.95,2.0,1.0,43.07744,-0.010760959999999986,2
p21,5387.000000002066,2960.1517058507056,1084.638641854316,1800.0,1.0,2.0,1.0,29.609160000000003,-0.22625343999999997,2
c56,5405.900000002135,3502.073073556668,979.4048267614676,1900.0,1.0,2.0,1.0,11.39208,-1.5,1
p15,5505.0,1374.0668469172992,1665.5080165185313,1900.0,1.05,2.0,1.0,10.0508,-1.5,1
p4,5529.500000002585,1435.0693638114578,1361.1596962869203,2100.0,1.05,2.0,1.0,11.59802,-1.5,1
c40,5606.300000002864,2331.6584687484255,936.7627786415786,2100.0,0.95,1.5,1.5,22.872020000000003,0.1659523200000001,2
p6,5630.3000000029515,1934.5093330571915,737.6180465347186,2100.0,1.05,2.0,1.0,52.34604,0.1375366400000002,2
w68,5631.4000000029555,2306.787819086043,1127.22674428319,2200.0,0.95,2.0,1.0,40.794799999999995,-0.047283200000000025,2
p1,5646.200000003009,3196.7294841366743,942.2837727385743,1900.0,1.1,1.5,1.5,10.604700000000001,-1.0,2
p0,5802.300000003577,3111.2162370017136,965.128919501232,2000.0,1.05,1.6666666666666667,1.3333333333333333,41.20256,0.45924096,3
t91,5828.700000003673,2868.3584458321793,1229.1050483603,1700.0,0.9,1.6666666666666667,1.3333333333333333,9.34839,-1.0,3
c44,5906.900000003958,2806.564443307778,1305.4530652018789,2000.0,0.95,1.5,1.5,37.73802,0.40380832000000005,2
c48,5917.200000003995,1723.0906300451677,1993.3248704193031,1800.0,0.95,2.0,1.0,71.87360000000001,0.4499776000000004,3
t94,5963.300000004163,2204.3830251802433,1026.7682732621502,2000.0,1.0,1.6666666666666667,1.5,5.145876,-1.0,3
p10,5968.900000004183,2224.966160657792,1025.593697427265,2000.0,1.0,1.6666666666666667,1.3333333333333333,75.04828,0.9961376,3
c30,5987.400000004251,2899.2108614702825,397.3966641789106,1800.0,1.0,2.0,1.0,43.722080000000005,-4.46719999999845E-4,3
p8,5992.300000004268,677.0049897407661,1630.4372466713112,2000.0,1.0,2.0,1.0,75.3806,0.4695520000000002,2
c47,5992.300000004268,2150.267855711223,833.2308442575284,1800.0,1.15,1.6666666666666667,1.3333333333333333,40.12502,0.44200032000000006,3
t95,5994.400000004276,2403.7037008055067,1440.7020551237608,1700.0,1.05,2.0,1.1666666666666667,9.224712,-1.0,3
c35,5995.700000004281,673.5230229096849,1630.725525521815,1800.0,0.9,2.0,1.0,69.97492,0.41959872,2
w86,6000.100000004297,2128.725841005948,1111.4013207659798,1900.0,1.05,1.3333333333333333,1.6666666666666667,23.5403,0.1766448,3
w72,6009.000000004329,2398.644428398378,1228.203426099573,1900.0,0.9,2.0,1.0,89.69876,-1.5,3
c46,6023.400000004382,2438.9749847701596,1873.0343044169242,1900.0,1.0,2.0,1.0,70.11026,0.42176416000000017,3
w75,6050.100000004479,2174.514378487318,1085.388182211094,1900.0,0.95,2.0,1.0,75.69272000000001,0.44458239999999893,3
p5,6060.400000004516,2947.5933722693017,952.6499300918791,2000.0,0.95,1.6666666666666667,1.3333333333333333,70.33824,0.92541184,3
w74,6068.600000004546,2268.869991097353,816.1519562023213,1700.0,1.0,2.0,1.0,32.59132,-0.17853888,3
w66,6077.200000004577,2512.476520931752,1298.8719421695066,2000.0,1.0,1.6666666666666667,1.3333333333333333,72.3766,0.9580256,3
p3,6083.000000004598,1678.1332734264793,1185.133203531879,2000.0,1.05,1.6666666666666667,1.3333333333333333,38.69558,0.4191292800000001,3
t90,6089.00000000462,2581.6926675944032,2161.30784715968,1800.0,1.0,1.6666666666666667,1.3333333333333333,5.16203,-1.0,3
c49,6090.500000004626,3243.5073257369895,1076.0993708560436,2000.0,0.9,2.3333333333333335,1.111111111111111,87.81866000000001,-1.0,3
w61,6094.700000004641,1574.7687848123005,1045.4171293158363,2100.0,1.1,2.0,1.0,32.61784,-0.17811455999999998,3
p27,6098.100000004653,1782.005174720372,742.7071812156837,2200.0,1.0,2.0,1.0,13.21958,-0.48848672,2
p13,6100.700000004663,1176.386915493143,2195.1859493924485,1900.0,1.05,1.3333333333333333,1.6666666666666667,48.67332,0.5787731199999999,3
p19,6100.800000004663,1808.6129968848734,742.0081423603617,2100.0,0.9,2.0,1.0,58.01372,0.22821952000000012,2
p29,6111.300000004701,3563.7307251855714,1289.1154578197422,2000.0,0.95,1.6666666666666667,1.3333333333333333,50.99646,0.6159433599999999,3
c51,6111.9000000047035,2982.169381747462,1612.9008947641478,1900.0,0.95,1.6666666666666667,1.3333333333333333,55.74758,0.6919612799999999,3
p28,6112.700000004706,3144.0500043908414,1073.575100004802,2000.0,0.95,2.0,1.0,71.4977,0.4439632,2
c39,6134.300000004785,1297.4319983112227,708.0947144671715,2000.0,1.05,1.6666666666666667,1.3333333333333333,96.73852,-1.0,3
c41,6136.000000004791,3112.708070073777,991.3159418407486,2000.0,1.1,1.6666666666666667,1.3333333333333333,74.44702,0.9911523200000001,3
c52,6171.700000004921,3684.619698158874,1261.9904959245587,1900.0,0.9,1.6666666666666667,1.3333333333333333,0.0,-1.0,3
c53,6195.700000005008,2518.545554183394,1483.8928596651133,1900.0,0.95,2.0,1.0,66.95286,0.3712457600000001,3
p16,6206.300000005047,2754.5877350486785,1164.5000516557604,1800.0,0.95,1.6666666666666667,1.3333333333333333,25.94534,0.21512544,3
w82,6227.6000000051245,2429.21254150555,1533.271290599007,1900.0,1.0,2.0,1.0,41.751,-0.03198399999999996,3
t92,6228.000000005126,3778.9982164483476,1285.8266273856973,2000.0,0.95,1.3333333333333333,1.6666666666666667,6.13218,-1.0,3
c50,6249.100000005203,1453.1400399081829,708.1605363569714,2000.0,0.95,2.0,1.0,67.78134,0.3845014400000002,3
c55,6260.6000000052445,1140.6820588837666,1918.967821602558,2000.0,0.9,2.0,1.0,74.82626,0.49722016000000013,3
w80,6276.300000005302,1389.0202841165183,1194.6005933937995,2100.0,1.0,1.0,2.0,15.81034,-0.44703455999999997,2
c43,6302.700000005398,2460.788738500374,1595.5568499961792,2000.0,0.8500000000000001,2.0,1.0,46.20094,0.03921503999999998,3
w73,6312.200000005432,1497.768785981338,1600.3456174071798,2100.0,0.95,2.0,1.1666666666666667,40.34332,0.44549312,3
w60,6327.600000005488,1497.6402905090106,737.8143167022506,2000.0,1.0,2.0,1.0,36.22788,-0.12035391999999995,3
p25,6331.200000005501,2247.1236927072096,1314.7468875581433,2100.0,1.05,2.0,1.0,72.42726,0.45883616000000016,3
w83,6334.700000005514,2632.009458260957,1172.3822045842564,2200.0,0.9,1.6666666666666667,1.3333333333333333,57.68822,0.72301152,3
w79,6338.800000005529,2895.7784381569145,1091.4902402669272,1800.0,0.9,2.0,1.0,35.3411,-0.1345424,3
w62,6340.400000005535,3341.8249555627785,1138.495983086901,2300.0,1.05,2.0,1.0,25.810880000000004,-0.28702591999999993,3
w87,6362.400000005615,3092.8555994366316,1769.7313229171737,2000.0,0.9,2.0,1.0,48.48608,0.07577728000000006,3
p23,6369.40000000564,1879.968340321957,2409.315919970412,2000.0,0.95,2.0,1.0,10.46514,-1.5,2
p9,6371.600000005648,1902.5445142135984,2389.2375740606058,2000.0,0.95,2.0,1.0,96.25228,-1.5,3
p11,6379.600000005677,1022.4394975210283,1486.4132542854911,2200.0,0.95,2.0,1.0,52.82262,0.14516192000000006,3
p14,6383.00000000569,994.5214239032429,1488.5908942674844,1900.0,1.05,2.0,1.0,16.06362,-0.44298208,1
c36,6388.200000005709,891.7272301801142,240.63766523590647,2000.0,0.95,1.6666666666666667,1.3333333333333333,64.99002,0.8398403200000002,3
p18,6402.900000005762,1615.4994979966107,1870.923570063564,1900.0,0.9,2.0,1.0,59.94522,0.25912351999999994,2
c37,6416.300000005811,3406.5338435681965,1107.8965453610613,2000.0,0.95,2.0,1.0,92.28880000000001,-1.5,3
c57,6416.900000005813,2586.0231586862847,963.1072804040778,2100.0,1.0,2.0,1.1666666666666667,40.62116,0.44993856000000004,3
w89,6423.900000005839,3220.236539874109,2169.4316669879927,2100.0,1.1,2.0,1.0,45.739940000000004,0.03183904000000015,2
