Node,SimClock,CoordX,CoordY,waitTime,clusterHeight,avgCluster, avgNodesPerCluster, FreeBufferSpacePercent, reward, iteration
p13,2056.799999999225,1473.3258246109144,940.3768219242379,2000.0,1.0,2.0,1.0,37.15906,-0.10545504,1
p2,2060.799999999221,1459.3317814781178,913.7056308379639,2000.0,1.05,2.0,1.0,31.56092,-0.19502528000000002,1
w50,2066.7999999992157,1985.481169526856,748.3003353443529,1900.0,1.05,2.0,1.0,18.84332,-0.39850688,1
c37,2068.899999999214,1961.198309468479,729.0387838847055,2000.0,1.05,2.0,1.0,30.539179999999998,-0.21137312000000003,1
t65,2081.799999999202,1953.7288352701655,722.6215718802495,1900.0,0.95,2.0,1.0,1.508536,-1.5,1
c26,2086.5999999991977,2172.348600173266,822.2656923640408,2100.0,1.0,2.0,1.0,18.81322,-0.39898848,1
w42,2090.3999999991943,2147.7357782151776,834.9581127253311,1900.0,1.0,2.0,1.0,18.81322,-0.39898848,1
w45,2111.8999999991747,2413.1010728007427,1510.898097146822,2100.0,1.0,2.0,1.0,13.68208,-0.48108672,1
p9,2113.599999999173,2386.3228300712185,1295.9958465841394,2100.0,1.05,2.0,1.0,27.921240000000004,-0.25326015999999996,1
c39,2116.89999999917,3388.004669760392,1133.7086791219183,2000.0,1.05,2.0,1.0,10.17918,-1.5,1
c34,2119.099999999168,3379.4784670781723,1145.586137145045,2100.0,0.95,2.0,1.0,10.17918,-1.5,1
w55,2119.399999999168,1661.9492985052777,1937.8995190238954,2100.0,1.0,1.0,2.0,29.47534,-0.22839455999999997,1
p3,2121.8999999991656,1644.9389714696151,1910.702191674751,1900.0,1.05,1.0,2.0,40.5289,-0.051537599999999906,1
p14,2132.0999999991564,2106.5800843599977,900.5244617695289,1900.0,1.0,2.0,1.0,15.329680000000002,-0.45472512,1
t63,2135.699999999153,3521.1666300827637,1180.9678129320964,2000.0,1.05,2.0,1.0,1.281062,-1.5,1
c35,2182.89999999911,1321.264202751619,1702.2069605427268,2000.0,1.0,1.0,2.0,30.56818,-0.21090912,1
p19,2196.6999999990976,1457.2054023772414,1732.5037962521083,2100.0,1.0,2.0,1.0,17.08478,-0.42664352,1
c24,2243.499999999055,1809.9012877385699,741.9742964725497,1900.0,0.95,2.0,1.0,12.57672,-0.49877248,1
p12,2257.799999999042,3187.4233750212006,2142.3884867616,2000.0,0.95,1.0,2.0,19.29768,-0.39123712,1
p16,2259.99999999904,3175.9383861426213,2117.5442647046657,1900.0,1.0,1.0,2.0,10.4527,-1.5,1
w48,2260.6999999990394,1807.6622704568929,445.1293368176841,2100.0,1.05,2.0,1.0,45.96214,0.03539424000000002,1
c30,2282.09999999902,2742.9351018537945,966.0067824506266,2000.0,0.95,1.0,2.0,13.503699999999998,-0.4839408,1
p7,2284.299999999018,2259.154986819132,2149.8161732804097,2100.0,1.05,2.0,1.0,33.9029,-0.1575535999999999,1
t61,2293.3999999990097,3055.264833925384,1943.21238328049,1900.0,1.05,2.0,1.0,1.7698200000000002,-1.5,1
c36,2315.2999999989897,1128.0724101112507,1236.985584704048,1900.0,1.0,2.0,1.0,12.52816,-0.49954944,1
p11,2317.9999999989873,1131.4413924281407,1205.9310342607807,1900.0,1.05,2.0,1.0,12.52816,-0.49954944,1
p17,2350.7999999989574,2910.3130368892644,1508.5557969279976,2000.0,1.05,2.0,1.0,31.804,-0.19113600000000003,1
c27,2366.699999998943,1730.5595077706926,738.5433935294454,2100.0,1.0,2.0,1.0,27.376060000000003,-0.26198303999999994,1
w49,2386.0999999989253,2388.460780801718,1527.924083270723,2100.0,1.05,2.0,1.0,13.06194,-0.49100896,1
p18,2420.0999999988944,1621.5987382387946,1614.5700531667007,1900.0,1.05,2.0,1.0,29.187020000000004,-0.23300767999999994,1
p4,2473.5999999988458,1770.7862114036761,1158.1768498502406,2000.0,1.05,2.0,1.0,65.76982,0.35231712000000015,1
w46,2502.1999999988197,3006.281654486864,1644.2836323594959,2000.0,0.95,2.0,1.0,33.37812,-0.16595007999999994,1
w40,2519.7999999988037,942.3594380137686,1492.6595856667564,2100.0,1.05,1.0,2.0,12.3635,-1.5,1
c20,2521.9999999988017,929.7156948431641,1493.6458113292942,1900.0,1.0,1.0,2.0,10.840760000000001,-1.5,1
c28,2546.09999999878,1138.8736833403818,1456.8611384229735,1900.0,0.95,2.0,1.0,13.58048,-0.48271232,1
p8,2645.3999999986895,2490.113376524566,881.6406033385225,2100.0,1.05,2.0,1.0,17.28684,-0.42341056,1
c22,2664.9999999986717,1487.892470986469,1710.8959433869209,1900.0,1.05,2.0,1.0,18.4167,-0.4053328,1
w57,2773.699999998573,1647.929016965174,2388.058449558449,2000.0,1.0,2.0,1.0,11.9734,-1.5,1
w41,2861.299999998493,2764.431729138378,2406.2798858360234,1900.0,1.0,2.0,1.0,13.725399999999999,-0.48039360000000003,1
p1,3001.8999999983653,1049.217427073868,604.2011468954249,2100.0,0.95,2.0,1.0,52.358360000000005,0.13773376000000015,1
w51,3224.7999999981625,1997.4662582367062,1806.2580203592192,2100.0,1.05,2.0,1.0,35.963499999999996,-0.12458399999999997,1
w52,3674.7999999977533,2462.7093386796364,783.0946713302131,2000.0,1.05,2.0,1.0,12.0776,-1.5,1
p15,3787.9999999976503,2304.6104560452013,2018.6301017777487,2100.0,1.0,2.0,1.0,26.671080000000003,-0.27326271999999996,1
c38,3790.0999999976484,2303.391423093089,2002.534404174335,2100.0,1.0,2.0,1.0,10.48794,-1.5,1
p0,3902.699999997546,2248.1785379934777,1083.4808359182525,2000.0,0.95,1.5,1.5,28.79258,0.26068128,2
c25,3907.999999997541,2431.2675814611403,1873.8201331193955,2000.0,0.9,2.0,1.0,51.8096,0.1289536,2
w44,3916.799999997533,2227.895667912928,1056.8333920937403,1900.0,1.0,1.5,1.5,27.181240000000003,0.23489984000000003,2
c21,3924.499999997526,2690.271522676771,2119.756004497082,1900.0,1.0,2.0,1.0,40.19356,-0.05690303999999996,2
w59,3931.5999999975197,1304.7525677075948,1449.3157000428084,2000.0,1.0,2.0,1.0,60.49004,0.26784063999999996,2
t64,3942.39999999751,1809.7578172384085,449.3521985123089,1900.0,0.9,2.0,1.25,1.7789139999999999,-1.0,2
w47,3942.49999999751,2865.5081524716993,2106.4954136994115,2000.0,0.95,2.0,1.0,31.402400000000004,-0.19756159999999995,1
c31,3964.19999999749,2296.6668841060414,1893.0026370243638,2000.0,1.1,2.0,1.0,71.67362,0.44677792000000016,2
p10,3986.39999999747,1756.1827343023149,742.8010291838937,2100.0,1.0,2.0,1.0,18.72464,-0.40040576,1
t65,3988.299999997468,2465.346549569117,1583.448786358256,1800.0,1.0,2.0,1.0,3.041504,-1.5,2
p6,4050.199999997412,2990.7498478005155,1081.7513597382995,2100.0,1.05,1.5,1.5,57.226200000000006,0.7156192000000001,2
p2,4060.899999997402,1625.883960131848,1884.9550570836043,2000.0,1.1,1.5,1.5,41.564240000000005,0.46502784000000014,2
c33,4063.6999999973996,2050.9785082866683,1839.5488238609291,2000.0,1.05,2.0,1.0,78.97794,0.18176479999999984,2
p3,4106.699999997409,1208.1417988413832,718.6410308100724,1800.0,1.1,1.5,1.5,40.5289,0.4484624000000001,2
p5,4107.09999999741,2957.455468072447,2557.945291122622,2100.0,1.05,2.0,1.0,28.10162,-0.25037408,2
w50,4112.49999999743,1126.17274769896,1259.6353358857032,1800.0,1.05,1.5,1.5,66.6905,0.867048,2
c23,4112.49999999743,1128.6447184366189,1230.2958534781728,1900.0,1.0,1.0,2.0,53.58866,0.15741855999999999,2
c29,4113.299999997433,2656.438476714721,530.8837060343587,2200.0,0.95,2.0,1.0,48.91486,0.08263776000000012,2
c37,4121.899999997464,2995.095617727364,2590.122774358026,2000.0,1.05,1.5,1.5,30.539179999999998,0.28862688,2
t60,4140.0,2294.5347747746855,995.8153150826693,2100.0,1.0,2.0,1.0,1.107776,-1.5,1
t62,4140.1999999975305,2177.669658906428,992.5349088375567,1900.0,0.95,2.0,1.0,1.107776,-1.5,1
p13,4145.899999997551,769.5220673665043,701.7221757396986,2000.0,1.0,2.0,1.0,85.43208,-0.33456639999999993,2
c24,4148.39999999756,769.3192064113852,701.6020541923693,2000.0,0.9,2.0,1.0,48.11264,0.06980224000000002,2
c32,4158.199999997596,2680.9832756875307,969.9208494762231,2100.0,1.0,1.5,1.5,68.80844,0.9009350400000002,2
c39,4166.2999999976255,2749.3172729564144,965.6012191399088,2100.0,1.0,2.0,1.0,26.52146,-0.27565663999999995,2
t63,4168.4999999976335,2739.0711318116887,966.2523234205361,1900.0,1.1,2.0,1.0,5.810544,-1.5,2
c35,4201.099999997752,1244.3781505643406,1717.6469536079867,2100.0,0.95,1.5,1.5,77.42360000000001,0.8061119999999997,2
p16,4212.299999997793,1878.5962595829083,2346.1916094964367,2000.0,0.95,1.5,1.5,21.7204,0.1475264,2
c26,4214.699999997802,1859.420859864746,2326.847298625273,2200.0,0.95,2.0,1.0,43.40086,-0.005586239999999909,2
c36,4231.899999997864,2666.195252566224,2022.3824032212876,1800.0,1.0,2.0,1.0,12.52816,-0.49954944,2
p11,4252.099999997938,1105.865990787325,905.2308855419867,1800.0,1.0,2.0,1.0,77.54682000000001,0.2962543999999987,2
t61,4257.699999997958,2322.4472583229654,1277.8923909375444,2000.0,1.1,2.0,1.0,5.959464,-1.5,2
w42,4286.299999998062,2677.0824564249765,509.84476251462604,1900.0,1.0,2.0,1.0,80.93325999999999,0.025339200000001227,2
p12,4299.8999999981115,2134.1286982625743,1118.717779162191,1900.0,1.0,1.5,1.5,67.6367,0.8821872000000002,2
w55,4301.599999998118,1678.3098313731414,1184.4252015734726,2200.0,0.95,1.5,1.5,61.40596000000001,0.7824953600000002,2
c30,4301.999999998119,1130.5019857649932,1214.115210746305,2100.0,1.0,1.5,1.5,13.503699999999998,0.016059199999999996,2
p9,4324.1999999982,1780.3532802621219,2077.1560817277073,2200.0,1.05,2.0,1.0,60.32406,0.26518496,2
w53,4335.09999999824,2123.76172596701,2107.597208652734,2200.0,1.05,1.5,1.5,44.65848,0.51453568,2
w43,4371.499999998372,2449.843677062516,1561.9207201086772,2000.0,0.95,2.0,1.0,62.978860000000005,0.30766176000000023,2
p18,4384.69999999842,1721.716858285365,1992.3259463889917,1800.0,1.0,2.0,1.0,47.60372,0.06165952000000008,2
p14,4394.499999998456,1297.1279654093728,707.6572271187555,1800.0,1.0,2.0,1.0,34.42304,-0.14923135999999998,2
p17,4400.799999998479,2393.28900764003,1333.0094793463143,1900.0,1.0,2.0,1.0,64.3894,0.33023040000000004,2
p7,4401.29999999848,2488.6449444400923,1181.472730622005,2100.0,1.0,2.0,1.0,48.96378,0.08342048000000002,2
w56,4453.899999998672,1832.401453417095,441.020935891374,2100.0,1.1,2.0,1.0,59.3221,0.24915360000000009,2
p19,4464.699999998711,2604.626290067438,1174.2176713291747,2100.0,1.05,2.0,1.0,46.716800000000006,0.04746880000000009,2
c20,4485.499999998787,1643.101076253028,1120.3736847735088,1800.0,1.05,1.5,1.5,38.14664,0.41034624000000003,2
w48,4486.49999999879,2692.099397479568,955.917716458841,2000.0,1.05,2.0,1.0,62.103699999999996,0.2936592,2
c34,4487.599999998794,1690.412092581653,1134.9008425841487,2100.0,1.0,2.0,1.0,61.90806,0.29052896000000006,2
c27,4489.299999998801,2712.1044821809314,967.9659540215471,2100.0,0.95,2.0,1.0,68.02821999999999,0.38845152000000005,2
w46,4509.499999998874,2638.4719446108147,564.513389629728,1900.0,1.0,1.5,1.5,33.37812,0.33404992000000006,2
c28,4537.099999998974,2417.7605261392823,806.7603288648298,2000.0,0.95,2.0,1.0,31.539099999999998,-0.1953744,2
c22,4568.79999999909,3440.981563082302,1053.988012662517,1800.0,1.1,2.0,1.0,51.02678,0.11642848000000017,2
p4,4598.599999999198,2656.698499994834,1921.5456480156247,2000.0,1.0,2.0,1.0,98.30622,-1.5,2
w49,4699.899999999567,1952.3995134530323,628.5963105718862,2100.0,1.1,2.0,1.0,13.06194,-0.49100896,2
w41,4766.399999999809,2264.062587046258,1149.2679690713903,1900.0,1.05,2.0,1.0,28.810760000000002,-0.23902783999999994,2
w40,4814.699999999984,2909.688754314533,1507.112505652191,2000.0,1.05,1.5,1.5,59.1897,0.7470352,2
p8,4815.899999999989,1698.6022443065324,956.59685287071,2100.0,1.0,2.0,1.0,30.36372,-0.21418048,2
w57,4887.3000000002485,1616.98126925235,1487.9249532299552,2000.0,1.05,2.0,1.0,29.05818,-0.23506911999999996,2
p1,5140.60000000117,2663.411471131101,2003.796165376249,2100.0,1.0,2.0,1.0,64.75322,0.33605152000000005,2
w54,5266.1000000016265,3117.7101462229257,1825.6042122731862,1900.0,1.05,1.0,2.0,18.1285,-0.409944,1
w45,5405.300000002133,1011.5441676895704,461.3998695691044,2200.0,1.0,2.0,1.0,77.31528,0.3147776000000002,2
w51,5449.300000002293,2462.1714815262453,783.444904609247,2000.0,1.1,1.5,1.5,68.29488,0.8927180800000001,2
t64,5842.400000003723,2178.8542145624633,994.0680660717246,1800.0,0.95,2.0,1.3333333333333333,3.548734,-1.0,3
c21,5856.600000003775,3351.8916710791477,1144.8847553308185,1800.0,1.0,2.0,1.0,71.90394,0.45046304000000026,3
w44,5882.400000003869,1401.8852104717257,733.6109724097653,1900.0,1.0,1.3333333333333333,1.6666666666666667,27.181240000000003,0.23489984000000003,3
c38,5890.100000003897,2147.1779330592162,1105.7712455880505,2100.0,1.0,2.0,1.0,24.17002,-0.31327968,2
w58,5892.200000003904,2144.66878069951,1107.642162262481,2100.0,1.05,2.0,1.0,10.48794,-1.5,1
p15,5907.700000003961,2692.7112639165603,969.1977522936946,2200.0,1.0,2.0,1.0,87.13727999999999,-0.4709823999999996,2
p3,5911.600000003975,1217.8955997244998,719.7048390616277,1900.0,1.05,1.6666666666666667,1.3333333333333333,64.1905,0.827048,3
c25,5914.8000000039865,2149.6068385202834,1140.5659786838855,1900.0,0.8500000000000001,2.0,1.0,84.43942,-0.25515359999999987,3
w47,5942.500000004087,1852.4110397796428,2237.7691111196473,2000.0,0.95,2.0,1.0,54.82900000000001,0.1772640000000001,2
w50,5952.300000004123,1380.3794170148747,1431.2866440158919,1800.0,1.0,1.6666666666666667,1.3333333333333333,98.8026,-1.0,3
c31,6039.200000004439,2295.9461279231964,1897.8672114812675,1900.0,1.15,2.0,1.0,70.6365,0.4301840000000001,3
t62,6063.300000004527,3519.9509215011963,1180.1652716529481,1900.0,0.9,2.0,1.0,5.615834,-1.5,2
p2,6075.900000004573,2243.6303900949674,2019.9400152262251,2000.0,1.15,1.6666666666666667,1.3333333333333333,54.626180000000005,0.67401888,3
t65,6096.900000004649,2153.4816575351883,961.2286472084676,1700.0,1.0,1.6666666666666667,1.3333333333333333,3.041504,-1.0,3
t63,6102.80000000467,2355.8762894439164,989.958808912166,1900.0,1.05,2.3333333333333335,1.0,5.810544,-1.5,3
p10,6103.400000004673,3627.570301782981,1250.797200333432,2000.0,0.95,1.5,1.5,0.0,-1.0,2
c33,6131.100000004773,1025.6502918366416,712.413726662488,2000.0,1.0,2.0,1.0,90.19062,-1.5,3
c37,6135.000000004788,1394.4682000446742,1420.1585115942823,2100.0,1.1,1.6666666666666667,1.3333333333333333,71.41906,0.9427049600000001,3
p13,6170.500000004917,1191.1485920628452,1465.775388582123,2100.0,1.05,2.0,1.0,85.80575999999999,-0.3644607999999998,3
w59,6173.500000004928,1128.139101569662,1156.4507242329605,1900.0,1.0,2.0,1.0,97.94933999999999,-1.5,3
w52,6261.7000000052485,2212.5049217614333,1034.9813696825368,1900.0,1.05,2.0,1.0,30.802239999999998,-0.20716416000000004,2
c23,6262.20000000525,1650.264875390303,1641.6249485719386,1900.0,1.05,1.3333333333333333,1.6666666666666667,53.58866,0.65741856,3
c36,6263.600000005255,1830.3910937500186,1239.621275597252,1900.0,1.05,1.6666666666666667,1.3333333333333333,12.52816,4.5055999999998875E-4,3
c39,6266.300000005265,1823.0430314900075,1245.0180154551203,2000.0,0.95,1.6666666666666667,1.3333333333333333,33.366299999999995,0.3338607999999999,3
p16,6281.200000005319,2190.7516190814927,1073.2810959050398,1900.0,0.9,1.6666666666666667,1.3333333333333333,51.47566,0.6236105600000001,3
t61,6289.60000000535,2543.0331130989193,2165.5570676225166,2100.0,1.15,2.0,1.0,10.368962,-1.5,3
p14,6290.800000005354,1937.7499473871328,1388.0675747745677,1700.0,1.0,2.0,1.0,46.36604,0.04185664,3
c32,6294.100000005366,1967.0408134184374,1428.5025553375583,2100.0,1.0,1.6666666666666667,1.3333333333333333,68.80844,0.9009350400000002,3
p5,6316.200000005447,1559.995475147176,1030.016595602198,2200.0,1.05,2.0,1.0,44.99994,0.01999904000000008,3
c29,6323.800000005474,2268.933108190049,1848.3169155556222,2100.0,0.95,1.6666666666666667,1.3333333333333333,81.34208000000001,0.49263359999999956,3
p17,6339.600000005532,2356.8840019711783,1221.5999165992491,2000.0,1.05,2.0,1.0,93.5883,-1.5,3
c24,6347.40000000556,2336.979912287608,1715.7650322142842,2100.0,0.9,2.0,1.0,94.2298,-1.5,3
p0,6361.2000000056105,964.3098218920763,289.83324834742285,1900.0,0.95,1.6666666666666667,1.3333333333333333,47.81818,0.5650908800000001,3
t60,6362.500000005615,2348.7611043110896,1258.7694735114974,2200.0,1.0,2.0,1.0,7.761532,-1.5,2
c22,6368.800000005638,1312.6367405198257,1448.399220739199,1900.0,1.05,2.0,1.0,64.28912,0.3286259200000001,3
w42,6375.800000005664,805.9776528544278,1187.5306747890786,1900.0,1.0,2.0,1.0,92.22462,-1.5,3
p11,6388.7000000057105,1226.6054202224725,1727.0736132761078,1800.0,0.95,2.0,1.0,77.54682000000001,0.2962543999999987,3
w46,6422.700000005834,1592.1456619001988,741.6798979289445,1900.0,0.95,1.6666666666666667,1.3333333333333333,48.1034,0.5696544000000001,3
p12,6455.400000005953,1560.0274145988474,1055.1295664968982,2000.0,0.95,1.6666666666666667,1.3333333333333333,82.36924,0.4104607999999992,3
c26,6478.000000006035,3289.6056628054366,1105.3553656114796,2200.0,0.95,2.0,1.0,74.55030000000001,0.49280480000000004,3
w48,6486.500000006066,1073.9521386633915,705.5885094476603,2100.0,1.05,1.6666666666666667,1.3333333333333333,59.17948,0.7468716799999999,3
p7,6503.100000006127,1159.8007985127,1471.4021189195485,2200.0,1.05,2.0,1.0,74.6828,0.49492480000000016,3
c20,6505.200000006134,2109.517471666705,668.1920632676188,1900.0,1.0,1.6666666666666667,1.3333333333333333,77.8357,0.7731439999999994,3
c30,6516.900000006177,2287.0096591125416,815.2231656816981,2000.0,1.05,1.6666666666666667,1.3333333333333333,30.004340000000003,0.28006944000000006,3
c28,6549.5000000062955,1428.617083555912,891.1835175486468,2100.0,0.9,2.0,1.0,31.539099999999998,-0.1953744,3
w55,6609.000000006512,3109.0144505983026,382.8313626307253,2200.0,1.0,1.6666666666666667,1.3333333333333333,61.40596000000001,0.7824953600000002,3
p6,6644.500000006641,2662.9148490652574,1997.7833523814838,2200.0,1.1,1.6666666666666667,1.3333333333333333,92.46204,-1.0,3
c34,6650.200000006662,1670.8618012081506,2458.624622599125,2100.0,0.95,2.0,1.0,79.72224,0.12222080000000002,3
w43,6654.100000006676,540.7850225760519,567.3243933706561,2000.0,1.0,2.0,1.0,94.22082,-1.5,3
p19,6655.6000000066815,1415.538071354216,902.007898953781,2000.0,1.05,2.0,1.0,75.30984,0.47521280000000043,3
c35,6700.100000006843,1135.8096963973796,1931.1659058511693,2000.0,1.0,1.6666666666666667,1.3333333333333333,92.75076,-1.0,3
w56,6700.100000006843,1146.9241088761069,1903.7798872479968,2100.0,1.05,2.0,1.0,92.16936,-1.5,3
w49,6801.700000007213,1863.5646252793288,1216.0775393478984,2000.0,1.05,2.0,1.0,13.06194,-0.49100896,3
w41,6895.200000007553,1457.4030745060595,1378.9083950170896,1800.0,1.1,1.6666666666666667,1.3333333333333333,58.10885999999999,0.72974176,3
w53,6911.700000007613,4021.429081575041,1229.8441958589272,2100.0,1.05,1.6666666666666667,1.3333333333333333,72.80386,0.96486176,3
w40,6937.800000007708,2492.702925906785,2265.5760858941153,2000.0,1.05,1.6666666666666667,1.3333333333333333,87.47106,0.00231520000000085,3
c27,6988.000000007891,2176.4302438498116,1677.4889025974637,2000.0,1.0,2.0,1.0,97.78178,-1.5,3
w57,7127.500000008398,2673.849321361805,499.2745844476995,2000.0,1.1,2.0,1.0,44.45558,0.011289279999999957,3
p8,7160.500000008518,2411.4225213650357,1499.2190606302631,2200.0,1.05,1.6666666666666667,1.3333333333333333,43.636219999999994,0.49817951999999993,3
p9,7210.3000000086995,657.4143657734966,2296.7766042344965,2200.0,1.0,2.0,1.0,87.63048,-1.5,3
p1,7240.60000000881,2401.0289468326932,1420.424528038986,2100.0,0.95,1.6666666666666667,1.3333333333333333,65.31518,0.84504288,3
p18,7348.0000000092,2896.718707241448,2527.188499456775,1900.0,1.05,2.0,1.0,59.10198,0.24563168000000002,3
w51,7583.600000010058,1723.0070713127445,1993.2641115449157,2100.0,1.05,1.6666666666666667,1.3333333333333333,98.11398,-1.0,3
t64,7741.700000010633,2419.0683699276574,1519.1845852040838,1900.0,0.9,2.0,1.25,11.002842,-1.0,4
w44,7782.400000010781,975.3306974702136,822.6369619738427,1900.0,1.0,1.5,1.5,42.243520000000004,0.4758963200000001,4
t65,7823.700000010931,2447.7314342956947,1558.9875538712545,1700.0,1.05,1.5,1.5,4.581244,-1.0,4
p3,7834.600000010971,2210.9432086178913,1034.6445955039358,1900.0,1.05,1.75,1.25,64.17786,0.8268457600000001,4
c21,7858.500000011058,2730.08036322752,434.68309441699483,1800.0,1.0,2.0,1.0,71.8129,0.4490064,4
p4,7867.30000001109,2754.1857167686335,1983.0602763879629,2000.0,0.95,2.0,1.0,98.30622,-1.5,3
w45,7868.9000000110955,1109.698775925773,1904.0176761503164,2200.0,0.95,2.0,1.0,88.66796000000001,-1.5,3
c25,7876.900000011125,1095.3992136455981,890.4464625273454,1900.0,0.8500000000000001,2.0,1.0,83.28628,-0.1629024000000001,4
c31,7942.700000011364,2864.3858261957494,399.7248654052796,2000.0,1.1,1.75,1.25,70.6365,0.9301840000000001,4
t62,7968.800000011459,2017.857886328087,786.84456683465,2000.0,0.8500000000000001,2.0,1.0,8.005372,-1.5,3
t63,8010.700000011611,3347.61627221412,1142.1714026433478,2000.0,1.05,2.25,1.0,10.446802,-1.5,4
p14,8050.200000011755,2586.912140473912,1859.5110967739602,1800.0,1.0,2.0,1.0,59.58338,0.2533340799999999,4
w59,8073.50000001184,1681.4083706064798,1960.798973548183,2000.0,0.95,2.0,1.0,97.94933999999999,-1.5,4
p15,8145.600000012102,3266.475200019984,1090.6757753924483,2200.0,1.0,2.0,1.0,99.37566,-1.5,3
w58,8168.400000012185,1070.1677080560921,1482.6904021662801,2100.0,1.05,2.0,1.0,27.915459999999996,-0.25335264,2
c23,8192.700000012273,1721.6002883343328,1412.1155608530134,1900.0,1.0,1.5,1.5,77.98859999999999,0.7609120000000011,4
p16,8195.500000012284,1694.7820721005567,1431.5486686679778,2000.0,0.95,1.75,1.25,91.72696,-1.0,4
w47,8224.80000001239,1161.3926143163092,1471.1163980678566,2100.0,0.95,2.0,1.0,67.86952000000001,0.3859123200000001,3
c36,8244.500000012462,1932.4883395812824,1674.741743947206,1800.0,1.0,1.75,1.25,81.67718,0.4658255999999996,4
c37,8251.600000012488,2171.1153898622692,822.626055843187,2000.0,1.05,1.75,1.25,85.10114,0.1919088000000002,4
w42,8275.800000012576,1947.725981061505,734.2810469318655,2000.0,1.05,2.0,1.0,92.22462,-1.5,4
c22,8280.600000012593,2430.107660222333,804.7014489276335,1900.0,1.05,2.0,1.0,71.86974000000001,0.44991584000000007,4
p0,8300.800000012667,1118.463554763277,1068.8450115370174,1800.0,0.95,1.5,1.5,89.84140000000001,-1.0,4
p13,8328.200000012766,2310.8847719058617,1418.766517268527,2200.0,1.05,2.0,1.0,99.0681,-1.5,4
p11,8348.700000012841,2393.4990000062685,1483.4098099373596,1700.0,0.9,2.0,1.0,92.69184,-1.5,4
w46,8416.700000013088,1544.8287588040619,1670.8050847416177,1800.0,0.9,1.75,1.25,59.71408,0.7554252800000001,4
c20,8417.40000001309,905.7488815070734,1495.5152487294758,1800.0,1.05,1.75,1.25,95.06768,-1.0,4
c29,8423.800000013114,2020.106383001342,697.0234439452494,2200.0,0.95,1.5,1.5,93.16024,-1.0,4
c33,8429.100000013133,2622.796296252052,1458.9595608550278,1900.0,1.05,2.0,1.0,88.92811999999999,-1.5,4
p10,8432.200000013145,2644.169313775628,1440.8448651535587,1900.0,0.95,1.6666666666666667,1.3333333333333333,48.34724,0.57355584,3
c24,8451.200000013214,1639.4351465110783,601.7037063773367,2100.0,0.9,1.75,1.25,76.84166,0.8526672,4
c39,8471.700000013288,1167.1872516099684,1470.0762973856731,2100.0,1.0,1.5,1.5,63.20036,0.81120576,4
c32,8505.20000001341,2576.0798929154935,1860.379854094987,2200.0,1.0,1.75,1.25,91.6962,-1.0,4
c30,8516.900000013453,977.8135727021242,1489.8941247584432,2100.0,1.0,1.5,1.5,42.58106,0.48129696000000005,4
t60,8562.500000013619,2155.4558362467214,1692.2851750431582,2100.0,0.95,1.6666666666666667,1.3333333333333333,11.147345999999999,-1.0,3
p12,8647.400000013928,834.280746275137,1793.214548545759,2100.0,0.95,1.75,1.25,81.41426,0.4868592000000005,4
c38,8651.100000013941,839.2749785336808,1779.5911265496309,2200.0,1.0,2.0,1.0,90.31196,-1.5,3
p19,8657.800000013965,2215.1669079952203,1040.1074440400675,2100.0,1.05,2.25,1.0,90.41424,-1.5,4
