Node,SimClock,CoordX,CoordY,waitTime,clusterHeight,avgCluster, avgNodesPerCluster, FreeBufferSpacePercent, reward, iteration
p0,5334.300000001875,1677.1047712889797,1351.7996258344244,2000.0,0.95,1.5,1.5,37.16722,0.39467552,2
p2,5582.300000002777,1171.6960357710934,1839.3983254254488,1900.0,1.05,1.5,1.5,91.49662,-1.0,2
w23,5676.50000000312,1628.5822235650928,1104.1836922550387,2000.0,0.95,2.0,1.0,76.70908,0.3632736000000003,2
t33,5841.000000003718,4168.281604640772,1146.5888924590142,2000.0,1.05,1.0,2.3333333333333335,14.173264,-0.473227776,3
t32,5961.300000004156,3845.864367058417,1329.4441334054293,1900.0,1.15,1.3333333333333333,2.0,13.491892,0.01587027199999999,3
p3,6001.800000004303,1783.491487791406,2085.9937842404515,2000.0,1.1,2.0,1.0,76.7482,0.360144,2
t31,6008.300000004327,3024.4444058015783,1667.9229161667015,1700.0,1.0,1.6666666666666667,2.0,12.667039999999998,0.002672639999999976,3
t34,6113.500000004709,2056.479690733226,836.5307899131868,1900.0,1.0,1.6666666666666667,1.3333333333333333,11.958354,-1.0,3
c12,6272.800000005289,3380.9295603875316,1169.7627998410928,1900.0,1.0,2.0,1.0,63.40492,0.3144787200000001,3
t35,6307.700000005416,2456.8498560785138,1571.6498516582283,2300.0,1.1,1.0,2.0,11.22931,-1.5,3
p5,6335.600000005517,1650.2667991510903,1917.9011533526962,2000.0,1.0,2.0,1.0,88.54334,-1.5,3
p7,6365.6000000056265,2205.2760739510463,2201.428836881588,2100.0,1.0,2.0,1.0,73.81854,0.4810966400000001,3
w24,6373.800000005656,1331.5366064248733,1446.2022450569903,1900.0,1.0,2.0,1.0,69.47208,0.41155328000000013,2
c14,6400.200000005752,1128.858723960798,1316.6250367627126,2000.0,0.95,2.0,1.0,81.93136,-0.0545087999999998,3
c19,6432.300000005869,2492.396254545589,1116.066009638528,2000.0,1.05,1.3333333333333333,1.6666666666666667,92.63322000000001,-1.0,3
c11,6481.700000006049,2084.056096466258,2136.7972034001723,2000.0,0.95,2.0,1.0,74.521,0.4923360000000001,3
c18,6495.7000000061,3390.40882609158,1130.359560297387,2000.0,0.9,2.0,1.0,94.20382000000001,-1.5,2
p6,6569.800000006369,2329.3269507760847,902.1663850712433,2000.0,1.05,1.6666666666666667,1.3333333333333333,92.45792,-1.0,3
c13,6580.500000006408,2209.731034208192,1059.1293429859336,1700.0,1.0,2.0,1.0,75.84016,0.4327871999999999,3
w25,6697.800000006835,1110.7132633845074,968.1860942602378,2300.0,0.95,2.0,1.0,81.3895,-0.01116000000000028,3
p4,6697.800000006835,1108.4127898091617,938.3080976785897,2100.0,1.05,2.0,1.0,96.24312,-1.5,3
c16,6719.1000000069125,1783.628318365893,1135.295899164123,1800.0,0.9,2.0,1.0,67.76964,0.38431424000000014,3
w22,6863.100000007436,2665.041668312044,515.8156659671137,1900.0,1.0,1.6666666666666667,1.3333333333333333,82.83668,0.37306560000000033,3
w21,6869.200000007459,1578.8936344560366,893.6644076090512,2200.0,1.05,2.0,1.0,97.53498,-1.5,2
w28,6921.000000007647,3159.0884609735963,1025.1590963402034,2200.0,1.0,1.6666666666666667,1.3333333333333333,54.60848,0.6737356800000001,3
t30,6953.800000007766,2311.3870984831797,1958.7731511930579,2200.0,0.95,1.6666666666666667,1.3333333333333333,16.697568,0.06716108800000004,3
p1,7095.10000000828,1229.5789091653603,1734.6586138131615,2100.0,1.05,2.0,1.0,98.90484000000001,-1.5,3
c17,7133.900000008422,2883.206599504064,1425.7625856974812,2000.0,0.9,1.3333333333333333,1.6666666666666667,71.04504,0.9367206400000001,3
w20,7190.100000008626,725.9053547578219,675.8904168263701,1900.0,0.9,2.0,1.0,47.73402,0.06374432000000008,3
p8,7291.700000008996,3271.965026890157,1094.1598565184306,2100.0,0.95,2.0,1.0,82.97012000000001,-0.1376096000000011,3
w26,7425.200000009481,1049.281069049684,2153.4862777551225,2000.0,0.95,2.0,1.0,94.70814,-1.5,3
w29,7494.500000009733,2768.378378892415,1163.6713418334452,1900.0,1.05,2.0,1.0,90.73334,-1.5,3
p2,7583.000000010055,1951.1230627489276,720.2420630576089,1900.0,1.1,1.3333333333333333,1.6666666666666667,71.64966,0.9463945599999999,3
p0,7673.000000010383,2299.080636893938,1949.8345302493312,2000.0,0.9,1.6666666666666667,1.3333333333333333,53.162240000000004,0.65059584,3
w23,7773.000000010747,3349.697797440613,1143.492428410902,2100.0,1.0,2.0,1.0,95.9188,-1.5,3
w27,7800.900000010848,2295.7167772301145,1899.4151600800008,2000.0,1.0,2.0,1.0,99.25206,-1.5,3
t31,7803.700000010858,2303.4152620314962,1902.0611755992484,1800.0,1.0,1.75,1.75,18.385796,0.09417273599999998,4
c10,7842.500000010999,2296.4724069688773,1919.872458228877,2200.0,1.0,1.6666666666666667,1.3333333333333333,74.08978,0.9854364800000002,3
t33,7898.900000011205,2053.2536477795793,832.3805464865895,2000.0,1.05,1.25,2.0,17.27682,0.07642912000000002,4
t32,7965.200000011446,2158.476472189178,967.6933803605201,2000.0,1.1,1.5,1.75,17.100228,0.07360364800000002,4
t34,8016.900000011634,2510.485082073008,1626.5891793425994,1800.0,1.0,1.75,1.25,14.819608,0.03711372800000001,4
c15,8021.800000011652,1630.6472336980796,1259.014172565024,2000.0,0.9,2.0,1.0,92.2798,-1.5,3
p9,8081.100000011867,3057.2090791695177,1936.1189601913031,1900.0,0.95,1.6666666666666667,1.3333333333333333,85.49214,0.16062879999999957,3
p3,8090.800000011903,2273.2800843785367,1897.8344879978906,2100.0,1.1,2.0,1.0,95.71828,-1.5,3
c13,8336.500000012797,2301.1967454748287,1974.1433525259258,1800.0,0.95,2.0,1.0,75.84016,0.4327871999999999,4
p5,8350.700000012848,2016.0245113347091,2499.7320632243086,2000.0,1.05,2.0,1.0,93.84562,-1.5,4
c14,8410.500000013066,3815.4120410780074,1309.5797550967243,2000.0,0.95,1.75,1.25,0.0,-1.0,4
c12,8466.900000013271,1980.466461460074,2270.47453291327,1800.0,1.0,2.0,1.0,96.8056,-1.5,4
c18,8505.500000013411,2220.0570895817013,2036.9841569911111,2100.0,0.9,2.0,1.0,70.53696000000001,0.4285913600000002,3
p7,8513.30000001344,1016.9275660529516,1509.131431469433,2100.0,0.95,2.0,1.0,84.2279,-0.238232,4
c16,8572.800000013656,398.966708001851,1531.5397651648912,1700.0,0.95,2.0,1.0,85.25846,-0.3206768000000002,4
t35,8607.700000013783,2253.7807802283205,1090.8410090422258,2300.0,1.15,1.0,2.25,15.102811999999998,-0.458355008,4
c11,8686.40000001407,2286.588542585022,1333.19999485066,1900.0,1.0,2.0,1.0,74.521,0.4923360000000001,4
p6,8689.000000014079,1341.9738923176744,1687.813292381805,2000.0,1.05,1.75,1.25,95.19391999999999,-1.0,4
c19,8689.000000014079,1317.7154357066788,1704.673427993279,2000.0,1.05,1.5,1.5,97.78059999999999,-1.0,4
w24,8697.100000014108,2404.4575093936346,1446.4167392475497,1800.0,1.05,1.6666666666666667,1.6666666666666665,0.0,-1.0,3
w21,9110.300000015612,1131.6145232098497,1184.7019422538485,2100.0,1.1,2.0,1.0,72.84154000000001,0.4654646400000002,3
w28,9121.00000001565,3032.2039386136476,2010.2873627699973,2100.0,1.05,2.0,1.25,65.73066,0.85169056,4
w22,9127.600000015675,1658.5150514145193,2420.3075501505214,1800.0,0.95,1.75,1.25,97.61428,-1.0,4
t30,9173.30000001584,2307.304151101511,1913.4164046377161,2200.0,1.0,1.75,1.25,18.487261999999998,0.095796192,4
w20,9206.20000001596,2242.8085573900225,1812.1457553191165,1800.0,0.95,2.0,1.0,76.0026,0.41979200000000017,4
w25,9233.30000001606,1119.8837652111295,1911.3430232921646,2400.0,0.9,2.0,1.0,86.02282,-0.3818256,4
p1,9245.600000016104,1493.4618615227694,767.2973099240617,2100.0,1.0,2.0,1.0,96.15384,-1.5,4
p8,9447.300000016838,2356.1845112697574,1668.0007278900675,2200.0,0.95,2.0,1.0,83.00524,-0.1404192000000002,4
c17,9510.100000017066,2797.6822046587645,1174.933368125054,2000.0,0.95,1.5,1.5,77.29968000000001,0.8160255999999997,4
w26,9528.100000017132,2001.6814507061936,944.9195815686727,2000.0,0.95,1.75,1.25,92.39168,-1.0,4
w29,9538.90000001717,3016.9009246785463,1079.2837087055013,1800.0,1.0,2.0,1.0,87.46638,-0.49731039999999993,4
p4,9552.20000001722,1135.9349077137874,1475.6858951149911,2100.0,1.05,2.0,1.0,88.85362,-1.5,4
t31,9682.100000017692,2681.5368463773034,969.8867186945166,1700.0,0.95,1.6,1.8,21.378206,0.142051296,5
p0,9763.600000017988,2519.0773157527574,1556.1909575372686,2000.0,0.95,1.75,1.25,74.29748000000001,0.9887596800000003,4
t34,9865.90000001836,1757.0362137816846,332.0729670319706,1900.0,1.0,1.6,1.4,17.656836000000002,0.08250937600000002,5
w23,9883.700000018425,2195.0753107757923,2234.1212468492135,2100.0,1.0,1.75,1.25,97.7174,-1.0,4
t33,10035.900000018979,1857.3529383621492,545.2672040655424,2000.0,1.05,1.4,1.8,20.935778,0.13497244800000002,5
c15,10036.30000001898,1431.566164702037,889.6904841132798,1900.0,0.8500000000000001,2.0,1.0,94.53082,-1.5,4
p2,10039.300000018991,1424.2450896476448,879.8642377064307,1900.0,1.05,1.5,1.5,92.66362000000001,-1.0,4
c10,10076.500000019127,2666.1036873421876,1439.594025409124,2300.0,0.95,1.75,1.25,99.54016,-1.0,4
t32,10120.400000019286,2294.5347747746855,995.8153150826693,1900.0,1.15,1.6,1.6,18.394996,0.094319936,5
p9,10205.800000019597,2732.4602695749145,216.20986734591935,1900.0,0.95,1.75,1.25,93.0118,-1.0,4
c12,10266.90000001982,1126.1631086006987,1259.750263241051,1800.0,0.95,2.0,1.0,91.39304,-1.5,5
c16,10423.100000020388,1729.4971302043277,735.778406808779,1600.0,1.0,2.0,1.0,75.43214,0.46542879999999975,5
c13,10582.700000020968,1938.3071630627835,2258.2047862140907,1700.0,1.0,2.0,1.0,96.76248,-1.5,5
w24,10585.400000020978,1929.7242109265385,2229.3960990003256,1800.0,1.05,1.75,1.5,43.33014,0.49328224000000004,4
c18,10624.800000021121,1631.7675329461933,1259.623990242135,2000.0,0.8500000000000001,2.0,1.0,87.59646,-1.5,4
p6,10808.000000021788,2477.213916405461,1869.3047143407862,2100.0,1.1,1.6,1.4,42.49002,0.47984032000000004,5
c14,10811.1000000218,2469.822331639587,1870.0034102427437,1900.0,1.0,1.6,1.4,14.81904,0.037104639999999994,5
p7,10813.200000021807,2169.0820680304364,823.2202245125612,2100.0,1.0,2.0,1.0,88.13822,-1.5,5
c11,10820.300000021833,2602.190285664219,635.9422307497458,2000.0,0.95,2.0,1.0,90.7961,-1.5,5
w27,10983.400000022426,1149.343936351253,1897.4859420159069,2000.0,1.05,2.0,1.0,77.12284,0.3301728000000006,4
t35,11082.000000022785,2342.7231669557477,1203.9472691680514,2400.0,1.2000000000000002,1.2,2.0,19.309122000000002,0.10894595200000001,5
c19,11103.100000022861,1276.08648421402,1452.647929417111,1900.0,1.0,1.6,1.4,92.5848,-1.0,5
w22,11251.700000023402,2296.013217305878,1914.5975115603762,1800.0,0.95,1.6,1.4,87.4059,0.007527999999999757,5
p3,11273.900000023483,2268.5773733994006,816.1669388659368,2000.0,1.15,2.0,1.0,79.80890000000001,0.11528799999999961,4
p5,11383.20000002388,1687.052760793868,764.7157474042566,2100.0,1.1,2.0,1.0,83.49604000000001,-0.17968320000000038,5
t31,11448.000000024116,3086.829473213423,1850.5248504711496,1800.0,1.0,1.6666666666666667,1.6666666666666667,27.106352,0.233701632,6
w29,11450.800000024126,3074.1172889163336,1878.603593114446,1800.0,0.95,2.0,1.0,80.49616,0.06030719999999956,5
t30,11506.500000024329,2179.2155309690875,1726.495812261962,2200.0,0.95,1.8,1.2,21.18122,0.13889952,5
w26,11528.100000024408,1623.9894914753584,1255.3901329132038,2100.0,1.0,1.8,1.2,97.30896,-1.0,5
w28,11631.200000024783,1762.4938153989985,2036.7216827817026,2000.0,1.05,2.0,1.2,87.16808,0.026553599999999733,5
c17,11637.200000024804,3345.0715728479304,1140.5564265716296,2000.0,0.9,1.6,1.4,74.44562,0.9911299200000001,5
w20,11663.000000024898,3030.6148935102824,2012.7355126324517,1900.0,0.9,2.0,1.0,88.22532,-1.5,5
p4,11730.900000025145,1999.5551352420082,1340.2723671803933,2000.0,1.0,1.8,1.2,94.82554,-1.0,5
p8,11787.40000002535,2018.0786692452998,1498.9928098775747,2100.0,0.95,1.8,1.2,0.0,-1.0,5
p0,11920.300000025834,3524.316327727904,1175.3982352901578,2100.0,0.95,1.8,1.2,91.8625,-1.0,5
p1,11928.900000025866,1438.9873756693507,1344.1169421964942,2200.0,0.95,2.0,1.0,93.2321,-1.5,5
t34,11956.000000025964,2533.5281728820864,1692.6496239651522,1800.0,1.0,1.5,1.5,22.441246,0.159059936,6
t32,12057.400000026333,3128.2753055279436,1006.1607400682109,1900.0,1.15,1.6666666666666667,1.5,23.363809999999997,0.17382095999999997,6
p2,12076.200000026402,1810.9682932977564,451.79150124142916,1900.0,1.05,1.6,1.4,75.6946,0.9444320000000008,5
c15,12110.600000026527,2800.693528810915,1219.1831492520798,2000.0,0.8,2.0,1.0,80.13604,0.08911680000000022,5
t33,12183.600000026792,3851.7275107571572,1333.2687248203804,1900.0,1.05,1.3333333333333333,1.8333333333333335,26.044926,0.21671881600000004,6
c12,12189.800000026815,1826.1927439237697,1233.7868062770003,1700.0,0.9,1.8333333333333333,1.1666666666666667,55.02414,0.68038624,6
p9,12249.700000027033,1792.964448024923,742.4192599488142,1900.0,1.0,1.8,1.2,72.74304000000001,0.9638886400000002,5
c13,12306.70000002724,2142.262344702827,794.7648904617511,1700.0,1.05,2.0,1.0,96.76248,-1.5,6
w23,12354.000000027412,1104.6524331398373,884.2672575833438,2100.0,0.95,1.8,1.2,92.48166,-1.0,5
c10,12398.000000027572,1905.7258789472912,739.4567994697404,2400.0,0.95,1.8,1.2,99.54016,-1.0,5
c18,12657.700000028517,2442.5434616253356,883.8667480498739,2000.0,0.9,2.0,1.0,87.59646,-1.5,5
c16,12701.800000028677,2240.5429951730875,817.6023601054824,1500.0,1.0,2.0,1.0,98.47059999999999,-1.5,6
c14,12741.700000028823,2230.3829442432357,818.1225768473013,1800.0,0.95,1.6666666666666667,1.3333333333333333,45.8578,0.5337248000000001,6
w25,12826.800000029132,2757.847079571114,2411.2585486161433,2400.0,0.8500000000000001,2.0,1.0,84.77120000000001,-0.28169600000000017,5
c11,12861.000000029257,2505.857560037842,1300.8332284449668,2000.0,0.95,2.0,1.0,94.47306,-1.5,6
p6,12947.700000029572,3221.1500064985257,1061.9104509083559,2100.0,1.15,1.6666666666666667,1.3333333333333333,74.7277,0.9956432,6
c19,13168.400000030375,1129.45859158478,710.1522503701931,2000.0,0.95,1.6666666666666667,1.3333333333333333,91.2963,-1.0,6
t31,13282.70000003079,2177.673029721723,1724.274826209752,1700.0,1.0,1.7142857142857144,1.5714285714285714,33.207831999999996,0.331325312,7
p7,13376.200000031131,1755.66983646541,1685.8688240412287,2100.0,1.0,2.0,1.0,88.13822,-1.5,6
w27,13432.300000031335,2744.2395676272727,388.8279688961012,2000.0,1.0,1.8,1.2,86.40616,0.08750720000000012,5
t35,13482.000000031516,2328.9691378985085,1186.801738876759,2400.0,1.25,1.3333333333333333,1.8333333333333333,22.433098,0.15892956800000002,6
p5,13483.20000003152,1134.2352480808072,1371.402586078135,2100.0,1.15,2.0,1.0,97.86252,-1.5,6
w21,13509.500000031616,1559.5395441034887,1529.5116123648243,2200.0,1.05,2.0,1.0,99.18046000000001,-1.5,4
p3,13513.60000003163,1111.9276245349158,1231.966672792677,2100.0,1.1,2.0,1.0,89.18452,-1.5,5
w22,13534.600000031707,2772.8730016029194,405.78911537463506,1800.0,0.95,1.6666666666666667,1.3333333333333333,72.94652,0.9671443200000001,6
w20,13581.600000031878,3066.2169928188746,1075.981259938893,1900.0,0.9,2.0,1.0,91.13346,-1.5,6
c17,13769.600000032562,3185.1048401765956,1039.5870893818833,2000.0,0.95,1.6666666666666667,1.3333333333333333,68.48042,0.89568672,6
t30,13847.900000032847,2086.572617411697,1596.2391510737227,2200.0,1.0,1.8333333333333335,1.1666666666666665,24.107716,0.185723456,6
t34,13896.200000033023,1575.2493536588736,0.0,1900.0,1.0,1.4285714285714286,1.5714285714285714,25.682769999999998,0.21092432,7
t32,13957.400000033245,2316.922759069885,993.2957155392477,1900.0,1.15,1.7142857142857144,1.4285714285714286,31.568544,0.30509670399999994,7
c12,13961.900000033262,2272.7013756011925,1853.4824384136264,1800.0,0.95,1.857142857142857,1.142857142857143,85.80514000000001,0.13558879999999895,7
p4,13976.400000033314,2883.0784197453977,1424.2104274627134,1900.0,1.0,1.8333333333333335,1.1666666666666665,95.54854,-1.0,6
t33,14083.600000033704,1939.3341055962148,706.0026489694369,2000.0,1.05,1.4285714285714286,1.7142857142857144,30.82202,0.29315232,7
p8,14159.60000003398,1715.8215286349878,744.1975615369156,2100.0,0.95,1.8333333333333335,1.1666666666666665,29.2948,0.2687168,6
p9,14224.200000034216,1043.8617715020234,584.9261798727357,1900.0,0.95,1.8333333333333335,1.1666666666666665,89.6361,-1.0,6
c13,14227.100000034226,1043.6041446103575,583.998982487665,1600.0,1.1,2.0,1.0,84.15014,-0.23201119999999964,7
w28,14265.300000034365,1686.7129658640154,913.5840911000158,2000.0,1.0,2.0,1.1666666666666665,92.75026,-1.0,6
w26,14366.400000034733,2342.6445995851586,1263.214487549462,2200.0,0.95,1.8333333333333335,1.1666666666666665,95.47512,-1.0,6
p1,14399.500000034854,1749.4467635029284,2015.3909691344102,2100.0,0.9,2.0,1.0,95.06483999999999,-1.5,6
w24,14512.900000035266,1545.6906056319692,3063.4674360041627,1800.0,1.05,1.8,1.4,99.4593,-1.0,5
p2,14530.900000035332,2716.6487064304793,384.39028761897066,1900.0,1.05,1.6666666666666667,1.3333333333333333,90.98282,-1.0,6
w23,14547.300000035391,1842.5415669349627,515.4176719045851,2200.0,1.0,1.8333333333333335,1.1666666666666665,86.63168,0.06946560000000002,6
c15,14645.000000035747,1471.7283688654431,736.4514840759856,2100.0,0.75,2.0,1.0,86.72888,-0.43831040000000066,6
c14,14645.300000035748,3137.1739087575584,151.35445240678575,1900.0,0.9,1.7142857142857144,1.2857142857142856,79.81938,0.6144496000000004,7
c16,14731.20000003606,1114.3128248551627,708.5441855352608,1400.0,1.0,2.0,1.0,75.1302,0.4895839999999998,7
w29,14768.300000036195,2300.8108101871208,2066.8225890363287,1800.0,1.0,2.0,1.0,75.35444,0.4716448,6
t31,14993.200000037014,2332.7038765306893,1191.457398253488,1800.0,1.0,1.75,1.5,36.605132000000005,0.3856821120000001,8
c10,15142.800000037558,1451.9095445260107,1287.9074782819941,2300.0,0.9,1.8333333333333335,1.1666666666666665,95.04903999999999,-1.0,6
c19,15177.000000037682,2510.201323501443,752.6513576276606,2000.0,0.95,1.7142857142857144,1.2857142857142856,88.07896,-1.0,7
p0,15197.300000037756,1611.81056843859,1837.165387383578,2000.0,0.9,1.8333333333333335,1.1666666666666665,88.03286,-1.0,6
c18,15273.700000038034,2257.7583510974728,1006.1867119034647,1900.0,0.8500000000000001,2.0,1.0,93.06572,-1.5,6
w22,15334.600000038256,1547.2504965523258,1669.099853342399,1900.0,1.0,1.7142857142857144,1.2857142857142856,85.74932,0.14005440000000036,7
c11,15372.100000038392,2466.3758184192843,524.8189727977096,2100.0,0.95,2.0,1.0,72.49284,0.4598854400000001,7
w25,15430.800000038606,2415.5499061226506,1626.8870986447919,2500.0,0.8,2.0,1.0,89.41026,-1.5,6
